genreId,movieId
"32","WA2",
"32","WA5",
"34","RTh3",
"32","WA4",
"38","WA4",
"25","WA7",
"28","WA6",
"25","MEl10",
"28","WA9",
"26","IGi20",
"28","WA8",
"28","GMf40",
"36","RyT40",
"33","MtB16",
"36","RTh8",
"25","RTh9",
"34","RTh6",
"25","RTh7",
"36","GM300",
"27","JNs111",
"27","JNs112",
"27","JNs110",
"26","PNe4",
"33","MtB10",
"26","MiB10",
"33","MiB10",
"25","PNe3",
"26","MRP10",
"60","MGP10",
"73","MFo10",
"36","MRP14",
"25","PNe2",
"25","SeC20",
"25","PNe1",
"26","HY10",
"32","SWm10",
"28","HWo1",
"32","HY17",
"28","GMf50",
"32","GM305",
"27","GM305",
"25","ThF30",
"32","GM310",
"26","JMS2",
"26","BDH30",
"26","JMS1",
"25","JMS7",
"28","ChK10",
"26","ChK10",
"26","ChK13",
"32","SWm6",
"32","JMS9",
"40","GMf60",
"26","LCl10",
"60","LCl10",
"35","HH12",
"26","Sys3",
"26","HH14",
"26","HH13",
"37","WD2",
"25","GxR03",
"32","HH15",
"26","WD1",
"25","GxR05",
"25","GxR06",
"25","GxR07",
"25","NiM13",
"25","HH19",
"26","MDi10",
"26","RhS20",
"38","NiM12",
"25","RCl1",
"26","GMf70",
"29","RhS15",
"32","FC1",
"25","AAg10",
"32","FC3",
"26","LMi25",
"26","LMi23",
"25","RCl7",
"28","RCl5",
"51","RCl5",
"32","HH21",
"25","PdB30",
"26","RCl4",
"34","RFr25",
"26","BDH10",
"28","HY20",
"40","HY20",
"25","RDL8",
"25","SuS10",
"26","LMi35",
"26","YYa1",
"32","RDL6",
"32","SuS12",
"32","RDL7",
"25","RDL4",
"25","SuS14",
"32","RDL5",
"29","RDL5",
"34","RFr30",
"28","SuS16",
"38","SuS16",
"32","RDL3",
"29","RDL3",
"28","HH34",
"32","HH34",
"25","HH33",
"36","HH36",
"43","HH35",
"34","HH37",
"25","HH39",
"32","SGo10",
"25","SGo15",
"25","RhS40",
"25","WeA1",
"36","SSa10",
"36","HH41",
"25","HH40",
"40","AKu10",
"36","HH42",
"29","GCo1",
"25","MgM10",
"32","HH23",
"25","IFD20",
"28","GxR10",
"26","GxR10",
"34","HH22",
"60","GaO10",
"32","HH25",
"32","HH27",
"26","GxR15",
"29","HH29",
"27","HH28",
"51","HH28",
"25","RhS35",
"28","Pal20",
"26","Pal20",
"25","RhS30",
"26","GTo1",
"26","IFD25",
"26","FF1",
"37","GTo2",
"26","FF3",
"26","FF2",
"26","FF5",
"26","FF4",
"25","TyH10",
"26","FF7",
"25","GTo9",
"26","FF6",
"26","FF9",
"28","SHa10",
"34","SHa10",
"73","RPo10",
"41","EdC10",
"43","HH30",
"36","HH30",
"25","HH32",
"28","HH31",
"32","HH31",
"32","GxR20",
"25","MeG10",
"25","WH3",
"25","WH5",
"25","IFD50",
"40","WH9",
"115","SiW8",
"26","PBa12",
"37","JLz2",
"32","JLz2",
"60","JLz2",
"26","RRu20",
"25","JLz1",
"35","MeG12",
"25","MeG15",
"26","RGu15",
"33","DbC10",
"38","RCo4",
"34","RCo3",
"32","RRu15",
"37","ByH8",
"26","ByH5",
"25","RCo9",
"25","RRu10",
"28","FB15",
"34","RFr19",
"40","RFr15",
"38","NiM30",
"25","RDS1",
"25","RDS2",
"32","PdB10",
"27","CHp10",
"26","PLo10",
"25","FB21",
"25","GSy16",
"29","GSy17",
"32","STu10",
"34","NiM20",
"32","STu11",
"27","MCf10",
"38","WSa5",
"27","RFr10",
"29","GSy10",
"42","NFi10",
"25","GSy11",
"28","FB13",
"29","GSy13",
"32","CTB16",
"28","FB39",
"32","CTB15",
"35","LwT50",
"32","LeG5",
"45","RTu3",
"32","CTB10",
"25","CSr30",
"27","CHa20",
"34","CHa25",
"27","CHa18",
"25","CSr25",
"26","CSr20",
"28","FB40",
"26","FB42",
"26","FB43",
"29","EAr12",
"26","FB45",
"32","FFH1o",
"32","EAr10",
"32","PRs10",
"28","FB27",
"28","FB29",
"34","CTB25",
"32","BrP10",
"25","HWx4",
"25","HWx5",
"40","LwT43",
"25","FL4",
"40","ABd4",
"27","FL9",
"28","HWx9",
"58","EBS03",
"37","FL8",
"58","EBS02",
"34","LSm10",
"26","CHa27",
"41","HaK20",
"33","RSn100",
"32","CGo10",
"27","RTu1",
"34","LSm17",
"25","CGo15",
"34","LSm13",
"26","LwT30",
"25","LBe1",
"27","JWH100",
"26","RcF10",
"25","LBe5",
"34","RcF12",
"25","LBe3",
"34","LwT39",
"25","DnH30",
"34","RDW2",
"26","FM4",
"40","FM3",
"26","LaC25",
"26","FM6",
"40","LwT33",
"26","LaC20",
"27","HvH14",
"25","WBe2",
"28","FM7",
"27","HvH13",
"32","El9",
"26","FM9",
"32","AES80",
"25","LvK8",
"30","RDW7",
"27","HvH10",
"27","HvH12",
"60","UlO20",
"25","FB61",
"27","HvH11",
"32","AES85",
"25","Z5010",
"118","RLT15",
"32","ASf8",
"60","UlO25",
"34","UlO25",
"33","RLT10",
"26","BVi5",
"28","WBe1",
"26","LwT20",
"28","PtC10",
"25","TFy10",
"39","AeP10",
"32","CHa10",
"25","LwT25",
"27","LaC35",
"27","CHa14",
"29","CSr15",
"60","RWe10",
"33","RcW10",
"29","CSr10",
"60","UlO10",
"40","HSu10",
"26","FB51",
"32","AES74",
"26","FB52",
"32","ABl10",
"26","UlO12",
"33","FeS10",
"41","RcW16",
"26","RcW16",
"25","EBu10",
"32","AES70",
"27","Z5020",
"26","Z5020",
"35","UlO17",
"26","UlO17",
"32","RZL19",
"25","RZL16",
"26","RZL15",
"32","JWH120",
"29","RZL17",
"26","GTz3",
"27","DLR3",
"27","DLR4",
"26","DLR5",
"32","PTh10",
"38","WSh1",
"25","DLR8",
"26","BFr10",
"28","DKu10",
"32","JAu10",
"32","MaN35",
"26","MaN30",
"33","HHS16",
"25","LeJ6",
"37","RDL19",
"26","DMH15",
"26","RDL18",
"32","LeJ8",
"51","LeJ8",
"36","RDL17",
"25","JoH10",
"25","LeJ2",
"25","LeJ4",
"25","BWN1",
"33","HHS12",
"33","HHS13",
"33","HHS14",
"33","HHS15",
"25","KrK22",
"25","KrK25",
"32","LSh1",
"51","KrK20",
"32","AES10",
"26","PSv12",
"26","ADr10",
"29","ADr10",
"32","AES11",
"26","PSv13",
"37","RDL20",
"25","PSv10",
"25","PSv11",
"32","RDL24",
"27","RDL24",
"33","HHS28",
"32","BuH15",
"25","NJ15",
"29","RZL37",
"25","NJ16",
"29","RZL39",
"33","HHS22",
"25","RZL35",
"28","BuH10",
"33","HHS24",
"60","JMe1",
"33","JMe1",
"33","HHS26",
"26","RZL31",
"29","GDo18",
"25","WS1",
"25","CHo5",
"25","IIr12",
"35","IIr10",
"73","WS5",
"32","FdP10",
"40","FdP10",
"33","ACo10",
"73","WS4",
"25","CJ10",
"32","GPa2.",
"73","WS7",
"38","LeN3",
"73","WS6",
"28","NJ25",
"38","LeN4",
"32","DMH10",
"73","WS8",
"26","NJ20",
"41","IIr17",
"33","HHS38",
"25","LHK12",
"126","HSB18",
"26","RZL26",
"25","EDj10",
"29","RZL28",
"25","RZL23",
"26","RZL22",
"29","RZL25",
"29","RZL24",
"38","GrB10",
"117","GrB10",
"25","HSB10",
"33","HHS36",
"41","RZL20",
"29","RZL20",
"32","PSe10",
"29","NJ11",
"25","NJ12",
"34","GDo23",
"35","NJ13",
"25","NJ14",
"38","UbR10",
"25","DMj10",
"28","DKu1",
"32","JKr10",
"26","JKr10",
"26","DKu5",
"28","IIr30",
"33","HHS48",
"41","GDo39",
"28","IIr32",
"36","GDo32",
"25","MaN70",
"32","HtB10",
"41","KBr10",
"32","KBr12",
"41","NJ42",
"32","KBr14",
"38","GDo37",
"26","KBr16",
"25","RbC30",
"26","KBr17",
"26","FT1",
"26","KBr18",
"27","FT3",
"26","FT2",
"26","FT4",
"38","GCl10",
"40","GCl10",
"32","LeN8",
"26","FT7",
"28","FT6",
"28","FT9",
"27","FT8",
"38","WLW15",
"40","WLW15",
"40","BGu10",
"26","BGu10",
"25","AgV10",
"38","WLW10",
"40","WLW10",
"25","Z8915",
"25","GgA3",
"32","Z8910",
"38","Z8910",
"33","HHS50",
"25","GgA8",
"35","IIr21",
"28","IlE10",
"29","GgA9",
"26","NJ34",
"26","KBr20",
"41","MhR5",
"25","KBr21",
"32","NJ30",
"26","MhR1",
"35","GDo49",
"26","GDo49",
"25","PCx13",
"26","WTMx",
"33","MkK10",
"25","PCx10",
"26","GF150",
"36","GDo50",
"29","GCl20",
"36","JKa20",
"25","ASo1",
"41","PCx18",
"25","PCx16",
"40","IvB10",
"32","JWB10",
"33","JVa10",
"28","KrK35",
"28","KrK30",
"50","JLB14",
"32","JLB12",
"26","LeR5",
"51","KrK38",
"51","KrK39",
"27","GeM17",
"26","GeM17",
"33","GeM17",
"36","ThI65",
"25","GeM15",
"25","PCx20",
"26","GF160",
"39","IHo10",
"25","JKa10",
"28","PCx29",
"28","PCx28",
"34","PCx28",
"26","PCx25",
"51","KrK40",
"27","WCM2",
"25","MEp5",
"25","WCM3",
"25","ABn1",
"28","MaN40",
"26","WCM6",
"25","JWS10",
"25","ThI60",
"32","MFr16",
"32","RDa5",
"34","RDa6",
"41","CWm10",
"26","GF170",
"38","RDa3",
"25","RcF30",
"32","RDa1",
"36","ThI33",
"41","GDo71",
"25","MFr13",
"36","GDo74",
"28","RcF34",
"25","RcF37",
"25","KLo10",
"25","JKa40",
"33","YlG10",
"25","FdC2",
"34","RDa9",
"25","RDa8",
"38","RAC20",
"25","KLo17",
"38","SBs10",
"25","KLo13",
"26","KLo15",
"34","GDo76",
"45","GDo78",
"26","AD10",
"35","GDo79",
"33","CAm25",
"37","ThI40",
"45","GDo81",
"42","RcF20",
"39","EiC10",
"28","CAm30",
"26","GDo83",
"25","MFr23",
"25","MFr20",
"25","LZa10",
"25","LvT3",
"32","RAC10",
"45","RAC10",
"37","LCo10",
"41","JJo10",
"26","JJo10",
"37","GeM30",
"32","GeM30",
"43","RnF14",
"33","RnF14",
"43","AD20",
"38","SNe10",
"43","RnF10",
"33","RnF10",
"27","RbC20",
"35","AD40",
"26","PPm10",
"35","GDo92",
"36","ThI10",
"25","RxI1",
"45","JbB10",
"36","ThI18",
"25","JKa60",
"25","JxS12",
"25","JxS10",
"25","JKa55",
"25","JKa56",
"39","WMk10",
"25","KMa10",
"26","PPm15",
"33","GLw10",
"60","GLw10",
"43","AD30",
"26","FZ3",
"25","AD50",
"25","RcF40",
"25","ThI20",
"25","FZ6",
"34","RbC10",
"26","FZ8",
"33","FZ8",
"25","RcF45",
"25","RbC17",
"26","JMl1",
"25","JKa50",
"36","JKa47",
"32","ABr9",
"32","ABr7",
"32","TmM1",
"45","TmM1",
"26","ABr3",
"32","ABr4",
"25","GoJ10",
"32","ABr1",
"33","CAm12",
"25","ABr2",
"35","WTN10",
"28","NT105",
"35","WTN12",
"32","RFu11",
"40","RFu11",
"26","RFu10",
"32","RFu12",
"40","RFu12",
"27","RSt340",
"33","RSt340",
"37","JSz12",
"26","Z1548",
"27","RSt341",
"32","Gfi2",
"27","RSt342",
"26","KLo56",
"34","JSz10",
"26","Z1546",
"27","RSt343",
"28","KLo55",
"25","JKa80",
"26","KLo51",
"27","JSz15",
"28","Z0220",
"26","Z1552",
"27","RSt337",
"27","RSt338",
"35","OlS15",
"26","Z1550",
"27","RSt339",
"26","Z1556",
"27","RSt333",
"27","RSt334",
"26","Z1554",
"27","RSt335",
"41","OlS18",
"27","RSt336",
"41","OlS17",
"26","SGi3",
"25","NT100",
"27","SGi4",
"25","DoC1",
"25","DoC2",
"37","RFu20",
"25","SGi2",
"25","OlS12",
"33","GoJ20",
"40","DoC7",
"28","PWr16",
"34","PWr16",
"32","RtY15",
"28","DPs10",
"32","DPs10",
"32","RtY14",
"28","JMn1",
"45","JMn2",
"41","JMn5",
"26","JMn5",
"26","MPo10",
"27","RSt330",
"26","Z1558",
"27","RSt331",
"27","RSt332",
"50","NHa10",
"28","TKg10",
"26","TKg10",
"32","DPs13",
"38","DPs13",
"25","JKa70",
"40","RtY10",
"34","EHe10",
"27","RSt326",
"35","OlS27",
"26","Z1562",
"27","RSt327",
"27","RSt328",
"26","OlS25",
"32","Mgy5",
"35","TyK10",
"28","Z0230",
"26","Z1560",
"27","RSt329",
"27","RSt322",
"26","Z1566",
"27","RSt323",
"27","RSt324",
"26","Z1564",
"27","RSt325",
"25","xDo10",
"25","PWr10",
"26","PWr12",
"41","OlS23",
"35","OlS22",
"28","PWr14",
"32","PWr14",
"28","OlS20",
"32","Ady3",
"26","Ady3",
"38","GgL1",
"38","GgL3",
"32","MFr33",
"26","MFr33",
"26","GgL2",
"33","BWb10",
"25","LZa20",
"38","GgL5",
"40","PWa10",
"26","Z1568",
"38","GgL6",
"32","SSu10",
"25","KLo30",
"25","LZa25",
"41","AlC20",
"26","AlC20",
"28","Z0240",
"26","Z1572",
"32","Z1578",
"25","Z1576",
"26","PWr21",
"26","IsJ12",
"26","Z1570",
"25","SHL2",
"25","MFr29",
"32","ASm10",
"25","BKp10",
"27","SGi8",
"26","JSi10",
"41","IsJ10",
"27","SGi6",
"27","LeP10",
"32","KLo43",
"25","MFr40",
"26","KLo40",
"33","KLo40",
"40","CCb10",
"86","LBu1",
"38","WlC10",
"40","WlC10",
"34","WWh80",
"27","RSt344",
"26","KLo46",
"33","KLo46",
"41","KLo48",
"26","KLo48",
"28","Z0250",
"25","Z1580",
"25","AbF30",
"32","JfPd10",
"30","RVL6",
"26","AlT10",
"32","LBx5",
"27","LBx4",
"34","CDe10",
"25","NT140",
"25","RVL8",
"25","DMD1",
"26","ClD1",
"26","LBx6",
"26","DSk67",
"34","DSk67",
"26","DSk66",
"25","PaH3",
"26","DSk69",
"25","ClD5",
"28","Z0260",
"25","JGf10",
"26","DSk62",
"25","BoW20",
"25","NT145",
"25","PaH1",
"26","BiA9",
"26","BiA8",
"25","ToN10",
"26","BiA7",
"28","DSk49",
"41","BiA5",
"40","JiG10",
"32","DSk48",
"26","BiA3",
"34","BiA1",
"35","LoM20",
"26","MCi10",
"51","AlC10",
"25","DSk50",
"25","ClC1",
"25","ClC2",
"25","NT130",
"25","DSk58",
"25","DSk51",
"25","AlC14",
"26","DSk54",
"27","ClC8",
"28","Z0270",
"25","NT135",
"29","NT127",
"29","NT128",
"26","JMu3",
"25","DSk38",
"28","CDv10",
"25","DSk37",
"35","AbF10",
"40","AbF12",
"39","NiP17",
"39","NiP10",
"32","OIo10",
"25","LoM12",
"29","BBe14",
"40","AbF14",
"29","BBe17",
"27","RSt320",
"26","LoM10",
"27","RSt321",
"26","GlR15",
"29","BBe19",
"27","WWh50",
"32","HoD20",
"25","LoM17",
"30","GC1",
"25","DLe1",
"32","HoD24",
"25","DLe2",
"34","HMR10",
"32","GC3",
"25","GlR10",
"25","GC2",
"60","JuJ10",
"32","NT121",
"25","GC5",
"26","GC4",
"25","DSk44",
"26","PaJ5",
"33","PaJ5",
"26","GC7",
"32","NT120",
"25","GC6",
"25","DSk46",
"25","NT125",
"26","GC9",
"26","PaJ2",
"33","PaJ2",
"27","RSt319",
"26","GC8",
"32","REM5",
"25","DSk42",
"29","BBe20",
"35","AbF20",
"39","Ilt1",
"29","BBe21",
"32","BBe23",
"29","BBe23",
"25","AbF26",
"45","AbF25",
"26","GlR25",
"60","JuJ15",
"38","AbF27",
"40","AbF27",
"60","JuJ17",
"60","JuJ19",
"26","GlR20",
"25","BBT10",
"25","GD2",
"25","GD1",
"43","MiA6",
"38","MiA7",
"32","HoD10",
"25","GD3",
"34","MiA8",
"32","NT110",
"25","DSk34",
"33","NRo10",
"32","xPr10",
"26","xPr10",
"25","GD7",
"25","DSk35",
"25","DSk30",
"25","NT115",
"27","DSk32",
"33","NRo12",
"25","RW10",
"53","RDo36",
"25","MMf10",
"25","DSk15",
"25","PlM10",
"32","SSS45",
"29","SSS45",
"26","Ava3",
"32","THo10",
"26","RCl10",
"25","DSk25",
"26","RDo40",
"43","RCl13",
"26","HHS1",
"25","DSk20",
"40","WEd10",
"60","WEd10",
"25","WBz7",
"32","RDo26",
"32","RDo28",
"40","EaK8",
"38","MiC5",
"25","WBz5",
"25","ErM1",
"26","RrB18",
"33","ErM3",
"25","DMG1",
"25","ErM2",
"32","DMG2",
"38","Z2810",
"60","Z2810",
"27","RDo32",
"33","MWa4",
"25","SRa10",
"38","FOR30",
"60","FOR30",
"32","RrB10",
"28","THo20",
"25","DSk10",
"26","RDo30",
"32","RrB16",
"26","VNu15",
"40","RW30",
"25","SSS65",
"26","PTi10",
"26","FT10",
"51","FT10",
"28","FT12",
"32","FPy10",
"33","FT11",
"32","FT14",
"28","FT13",
"41","FT16",
"38","StS14",
"32","FT15",
"35","StS13",
"28","FT18",
"35","StS10",
"25","SSS62",
"37","PHw10",
"32","PHw10",
"60","FOR20",
"25","MEl150",
"26","GF31",
"26","GF30",
"26","HHS3",
"32","GDo2",
"32","HyA10",
"26","HHS6",
"32","GDo4",
"25","HGr5",
"35","KSt10",
"26","HHS8",
"41","VZg10",
"25","BCh10",
"25","RW20",
"33","HHS9",
"25","DaA20",
"25","SSS55",
"45","KvG10",
"29","KvG10",
"41","FPy20",
"32","SSS58",
"26","FPy22",
"32","SHS5",
"45","GGy10",
"26","GH3",
"26","LLG10",
"60","FOR12",
"25","SSS50",
"32","GH8",
"60","FOR10",
"25","ATa5",
"25","VNu10",
"25","RDo5",
"40","DaA18",
"60","KSR30",
"32","FC15",
"41","FC17",
"40","WFx10",
"45","GuL10",
"25","YZh4",
"25","YZh6",
"51","FT30",
"28","AdL10",
"26","KSR35",
"33","FPy30",
"26","AdL16",
"40","DaA13",
"25","ClL1",
"25","SGr10",
"27","SHS10",
"26","AdL14",
"25","ClL2",
"25","DaA11",
"25","ClL3",
"25","ClL4",
"25","MLR10",
"25","ClL5",
"25","MLR11",
"25","ClL6",
"26","Z1512",
"26","MLR12",
"25","ClL7",
"25","MLR13",
"25","ClL8",
"26","Z1510",
"29","MLR14",
"25","ClL9",
"26","PaP2",
"25","MLR15",
"26","MLR16",
"25","YZh8",
"26","MLR17",
"34","MLR18",
"25","MLR19",
"32","FC21",
"26","FC22",
"26","FC23",
"25","IdO10",
"32","HyA30",
"26","AdL20",
"26","AMk10",
"26","Z1516",
"45","MiG7",
"26","Z1514",
"45","MiG9",
"45","MiG3",
"26","FT21",
"26","FT20",
"26","GGh10",
"33","GGh10",
"26","Z1518",
"45","MiG5",
"26","AdL25",
"28","FT22",
"26","FT24",
"26","Z1522",
"28","FT28",
"26","Z1520",
"25","GF40",
"37","RPr10",
"25","FC10",
"25","SiS10",
"26","FC36",
"32","FC38",
"29","FC38",
"37","MiJ5",
"26","Z1526",
"25","SSS20",
"26","Z1524",
"25","xDB1",
"25","SSS25",
"25","KSR10",
"28","JrR10",
"35","JrR10",
"26","Z1528",
"25","RPa25",
"26","Z1530",
"38","MLt20",
"38","MLt22",
"25","AAh10",
"26","Z1532",
"28","GF70",
"32","FC40",
"35","BzK8",
"27","RDo20",
"29","SGa10",
"28","FC25",
"29","FC25",
"50","FC26",
"28","FC27",
"34","FC27",
"25","FC28",
"25","FC29",
"26","Z1538",
"35","BGH9",
"26","Z1536",
"32","RrS10",
"27","RPa10",
"26","RPa15",
"26","PaM10",
"25","SSS15",
"60","KSR20",
"28","Z0210",
"26","Z1540",
"26","FZe15",
"26","IWk10",
"29","FZe10",
"26","Z1544",
"26","MLt10",
"26","Z1542",
"25","GF60",
"26","RDo10",
"32","JqB5",
"51","JqB5",
"25","FC30",
"30","FC34",
"25","ATe2",
"37","FC35",
"28","FC35",
"25","ATe3",
"26","LlB21",
"32","MiL4",
"32","MiL5",
"32","MiL7",
"29","RMg10",
"33","RMg10",
"32","MiL1",
"25","DoS5",
"32","MiL9",
"40","DoS8",
"25","MKo10",
"40","DoS9",
"25","JPM15",
"32","MyS10",
"26","InB3",
"26","InB4",
"26","InB1",
"26","SGy5",
"28","GF90",
"26","InB2",
"32","MzN4",
"26","InB7",
"29","RMg15",
"33","RMg15",
"26","InB8",
"26","InB5",
"29","RMg17",
"33","RMg17",
"26","InB6",
"28","InB9",
"26","InB9",
"27","JPM10",
"28","HKl40",
"40","MLa10",
"25","JqM11",
"29","JqM10",
"25","LlB11",
"25","MiK1",
"25","MiK2",
"26","MLa15",
"40","MLa19",
"32","EBe32",
"32","EBe30",
"40","MWa10",
"47","PGr10",
"29","JqD4",
"28","JqD3",
"32","PGr12",
"51","PGr12",
"40","FrG10",
"27","LaB30",
"28","JqD2",
"60","PGr15",
"25","Z8875",
"27","LaB31",
"25","JqD1",
"25","JqD8",
"37","JqD7",
"29","FAs1",
"25","JqD6",
"29","JqD5",
"29","WTh3",
"25","JrP10",
"26","JCi14",
"25","WTh5",
"41","JCi12",
"28","JCi17",
"26","PGr17",
"37","PGr16",
"26","PGr16",
"60","PGr20",
"122","PGr22",
"26","DaT10",
"35","RoH10",
"26","JCi10",
"25","MAr15",
"25","PGa10",
"25","JrP20",
"33","PiS10",
"25","MFi5",
"25","VtH5",
"27","H10",
"60","RAu10",
"27","H12",
"27","H11",
"28","H14",
"25","GP4",
"27","H13",
"26","GP3",
"27","H16",
"25","GP6",
"35","EBe10",
"27","H15",
"29","H18",
"27","H17",
"25","GP7",
"25","JqF2",
"41","LaB10",
"27","H19",
"32","GP9",
"26","GP9",
"25","JPM25",
"32","JqF6",
"32","JqF4",
"25","JPM20",
"26","GiG10",
"28","RLu10",
"32","RLu10",
"26","LlB64",
"41","LlB67",
"28","LuM13",
"27","JMw10",
"26","LlB68",
"45","LlB68",
"26","H21",
"28","LuM10",
"30","H20",
"30","H23",
"31","H22",
"25","DoW5",
"28","H25",
"32","H25",
"27","H24",
"27","H27",
"28","LuM16",
"27","H26",
"27","H29",
"27","H28",
"112","JNi24",
"35","JNi20",
"25","JNe5",
"25","JNe6",
"25","MEl130",
"25","ACp10",
"40","RCj11",
"40","RCj10",
"28","EMv10",
"35","EMv10",
"26","LlB53",
"26","LCh3",
"26","LCh2",
"25","LlB55",
"91","LCh1",
"27","H30",
"32","LlB57",
"27","LlB57",
"26","H32",
"27","H31",
"25","LlB59",
"25","ClS1",
"40","LCh5",
"32","PJH10",
"27","H34",
"26","H33",
"27","H36",
"33","TTN10",
"28","H35",
"27","H38",
"27","JBw10",
"27","H37",
"27","H39",
"25","PrWl",
"32","JNi10",
"36","JNi10",
"25","DbW10",
"28","PJH14",
"29","PJH14",
"35","LlB61",
"25","JCi20",
"36","LlB62",
"34","HSc15",
"25","LlB45",
"25","LlB44",
"34","H41",
"35","RBx10",
"34","H40",
"26","ECh10",
"27","H43",
"32","GS3",
"27","H42",
"27","H45",
"27","H44",
"27","H47",
"26","GS7",
"33","GS7",
"26","H46",
"32","GS6",
"27","H49",
"25","GS9",
"28","BiF10",
"27","H48",
"40","InH2",
"41","MnB22",
"36","HHa3",
"38","InH8",
"37","MiS3",
"60","MiS3",
"29","LlB50",
"25","MiS2",
"25","LlB32",
"27","H50",
"27","H52",
"29","LlB36",
"27","H51",
"29","LlB35",
"27","H54",
"27","H53",
"25","LlB37",
"27","H56",
"27","H55",
"27","H58",
"27","H57",
"27","H59",
"35","JeJ10",
"26","BiF20",
"35","MnB10",
"34","JeJ15",
"32","BiF13",
"25","BFo6",
"40","RCj20",
"25","BFo4",
"25","BFo3",
"25","BFo2",
"32","RyB9",
"39","RyB9",
"26","BFo1",
"41","RyB8",
"26","MiR5",
"25","RyB4",
"25","LlB40",
"27","PTV10",
"25","CAL55",
"37","SBa20",
"27","H61",
"33","H61",
"25","CAL53",
"28","MkJ11",
"32","MkJ11",
"27","H60",
"37","SBa22",
"27","H63",
"25","MiT8",
"27","H62",
"25","MkJ10",
"27","H65",
"27","H64",
"26","CAL50",
"27","H67",
"27","H66",
"27","H69",
"27","H68",
"25","RWB25",
"40","APe10",
"26","JNi1",
"26","RWB32",
"25","SMa10",
"29","TDa10",
"26","RWB33",
"32","TDa11",
"41","DLy21",
"34","DLy21",
"25","RWB35",
"26","MSw10",
"28","GrR12",
"25","RWB30",
"41","GrR15",
"29","GrR15",
"73","DLy25",
"39","xQu10",
"32","GrR10",
"25","LGG10",
"27","H70",
"37","SBa10",
"32","LlB97",
"51","xQu15",
"27","H72",
"27","H71",
"27","H74",
"27","H73",
"27","H76",
"25","CAL60",
"27","H75",
"32","SBa15",
"38","SBa15",
"27","H78",
"51","GrA10",
"27","H77",
"27","H79",
"25","SHa6",
"25","IKe1",
"25","RWB15",
"40","SHa7",
"40","RLB22",
"26","DLy12",
"133","IKe5",
"25","HK99.",
"26","DLy10",
"45","DLy10",
"45","ClZ10",
"26","NnM10",
"26","RWB20",
"25","WCl1",
"25","GrR22",
"26","JnD10",
"26","DLy18",
"28","WDM3",
"25","MiT7",
"32","ClZ19",
"25","APv10",
"35","ArF10",
"34","APv11",
"28","WDM5",
"25","WCl5",
"25","MiT1",
"29","MiT3",
"27","H81",
"38","DLy1",
"27","H80",
"41","DLy2",
"27","H83",
"27","H82",
"29","DMk10",
"33","DMk10",
"38","DLy5",
"25","MWid10",
"27","H84",
"25","MWid12",
"37","DLy8",
"32","DLy8",
"26","DLy8",
"114","DLy8",
"33","MWid15",
"26","MWid16",
"40","HHe1",
"28","NcM10",
"32","NcM10",
"25","RWB54",
"25","RWB56",
"27","NKz10",
"25","RWB50",
"25","RWB52",
"25","Bhu7",
"32","LlB90",
"25","GrR30",
"25","GrR32",
"28","CAL35",
"41","LlB95",
"29","LlB95",
"26","CAL36",
"39","BSh10",
"25","CAL45",
"25","LlB78",
"28","LuM25",
"25","CAL40",
"28","LuM21",
"25","RWB38",
"26","SAo10",
"26","RWB45",
"25","RWB40",
"41","RWB42",
"32","MFr5",
"36","LwS90",
"25","xFu10",
"25","LlB80",
"28","LlB83",
"25","MFr1",
"41","MFr2",
"39","JzG10",
"41","LlB85",
"29","LlB85",
"32","CAL46",
"45","CAL46",
"35","RAu40",
"25","CAL10",
"40","JnD33",
"45","JnD36",
"32","MRt20",
"35","PFo10",
"43","PFo10",
"26","PFo10",
"41","MRt27",
"25","RWF7",
"26","RWF8",
"25","RWF5",
"41","RWF6",
"34","IvR25",
"51","RWF3",
"26","PFo15",
"45","RWF4",
"25","MRt25",
"26","RWF1",
"60","Z8820",
"26","RWF2",
"25","JnD41",
"26","FSc1",
"26","CAL15",
"25","FSc2",
"28","IvR23",
"32","IvR23",
"26","FSc5",
"25","MRc10",
"32","IvR21",
"35","RoH30",
"41","PRP10",
"28","CAL20",
"25","MRt10",
"40","MRt11",
"34","MRt11",
"25","BvL10",
"32","MRt18",
"33","RWd10",
"32","IvR14",
"26","PFo25",
"32","IvR19",
"25","MRt15",
"45","JWR13",
"25","JWR12",
"32","IvR12",
"35","TsH10",
"26","PFo20",
"25","GMy10",
"27","CAL25",
"32","IvR10",
"25","JnD16",
"32","RLB10",
"25","MSf15",
"32","RKa10",
"28","JnD11",
"40","RLB12",
"27","RWB10",
"40","ATu1",
"26","Upr2",
"40","ADT9",
"32","RFG1",
"25","JnD21",
"33","LPt10",
"26","GMy20",
"25","JnD26",
"26","JnD28",
"40","WCr4",
"25","KeD10",
"40","WCr5",
"25","JqR5",
"40","DCn12",
"25","RAB10",
"32","FeF8",
"29","FeF8",
"35","DCn10",
"38","DCn10",
"25","RAB11",
"25","RAB14",
"25","RAB12",
"25","RAB13",
"53","CoA10",
"35","FLl99",
"40","ACt8",
"40","WCr6",
"42","JnD31",
"25","MSf10",
"25","GBW10",
"29","GAv10",
"32","DPt41",
"32","DPt42",
"95","DPt42",
"32","HIL5",
"25","RSi31",
"27","RSi30",
"51","RSi30",
"32","RRw25",
"28","MGA14",
"32","EuF10",
"30","EuF10",
"25","MhR25",
